Sample in Buffer,Sample in Window,TRIGGER,phy_rate[2:0],phy_phystatus_debug,debug_state[7:0],as_mac_in_detect,as_cdr_hold_req,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/qpll1reset_in[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/pcsrsvdin_in[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/pcierateqpllreset_out[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/gthe3_channel_gen.gen_gthe3_channel_inst[0].GTHE3_CHANNEL_PRIM_INST_n_277,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/pcierategen3_out[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/gthe3_channel_gen.gen_gthe3_channel_inst[0].GTHE3_CHANNEL_PRIM_INST_n_12,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/gthe3_common_gen.GTHE3_COMMON_PRIM_INST_n_10,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/gthe3_common_gen.GTHE3_COMMON_PRIM_INST_n_6,seq_state[3:0],gen3_request,tx_elec_idle,phy_ready_en,gen1_en,gen2_en,gen3_en,gen4_en,phy_phystatus_rst_debug
3768,3768,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3769,3769,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3770,3770,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3771,3771,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3772,3772,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3773,3773,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3774,3774,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3775,3775,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3776,3776,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3777,3777,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3778,3778,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3779,3779,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3780,3780,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3781,3781,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3782,3782,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3783,3783,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3784,3784,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3785,3785,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3786,3786,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3787,3787,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3788,3788,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3789,3789,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3790,3790,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3791,3791,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3792,3792,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3793,3793,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3794,3794,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3795,3795,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3796,3796,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3797,3797,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3798,3798,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3799,3799,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3800,3800,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3801,3801,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3802,3802,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3803,3803,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3804,3804,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3805,3805,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3806,3806,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3807,3807,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3808,3808,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3809,3809,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3810,3810,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3811,3811,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3812,3812,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3813,3813,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3814,3814,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3815,3815,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3816,3816,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3817,3817,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3818,3818,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3819,3819,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3820,3820,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3821,3821,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3822,3822,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3823,3823,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3824,3824,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3825,3825,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3826,3826,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3827,3827,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3828,3828,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3829,3829,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3830,3830,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3831,3831,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3832,3832,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3833,3833,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3834,3834,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3835,3835,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3836,3836,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3837,3837,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3838,3838,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3839,3839,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3840,3840,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3841,3841,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3842,3842,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3843,3843,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3844,3844,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3845,3845,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3846,3846,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3847,3847,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3848,3848,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3849,3849,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3850,3850,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3851,3851,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3852,3852,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3853,3853,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3854,3854,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3855,3855,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3856,3856,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3857,3857,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3858,3858,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3859,3859,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3860,3860,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3861,3861,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3862,3862,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3863,3863,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3864,3864,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3865,3865,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3866,3866,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3867,3867,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3868,3868,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3869,3869,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3870,3870,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3871,3871,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3872,3872,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3873,3873,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3874,3874,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3875,3875,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3876,3876,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3877,3877,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3878,3878,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3879,3879,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3880,3880,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3881,3881,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3882,3882,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3883,3883,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3884,3884,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3885,3885,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3886,3886,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3887,3887,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3888,3888,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3889,3889,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3890,3890,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3891,3891,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3892,3892,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3893,3893,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3894,3894,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3895,3895,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3896,3896,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3897,3897,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3898,3898,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3899,3899,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3900,3900,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3901,3901,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3902,3902,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3903,3903,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3904,3904,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3905,3905,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3906,3906,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3907,3907,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3908,3908,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3909,3909,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3910,3910,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3911,3911,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3912,3912,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3913,3913,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3914,3914,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3915,3915,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3916,3916,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3917,3917,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3918,3918,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3919,3919,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3920,3920,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3921,3921,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3922,3922,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3923,3923,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3924,3924,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3925,3925,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3926,3926,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3927,3927,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3928,3928,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3929,3929,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3930,3930,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3931,3931,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3932,3932,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3933,3933,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3934,3934,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3935,3935,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3936,3936,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3937,3937,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3938,3938,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3939,3939,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3940,3940,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3941,3941,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3942,3942,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3943,3943,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3944,3944,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3945,3945,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3946,3946,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3947,3947,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3948,3948,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3949,3949,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3950,3950,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3951,3951,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3952,3952,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3953,3953,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3954,3954,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3955,3955,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3956,3956,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3957,3957,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3958,3958,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3959,3959,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3960,3960,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3961,3961,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3962,3962,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3963,3963,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3964,3964,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3965,3965,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3966,3966,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3967,3967,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3968,3968,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3969,3969,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3970,3970,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3971,3971,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3972,3972,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3973,3973,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3974,3974,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3975,3975,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3976,3976,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3977,3977,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3978,3978,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3979,3979,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3980,3980,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
3981,3981,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
